"uri:/instrument/1.0/^GDAXI/chartdata;type=quote;range=1d/csv";;;;;;;;
ticker:^gdaxi;;;;;;;;
Company-Name:DAX;;;;;;;;
Exchange-Name:GER;;;;;;;;
unit:MIN;;;;;;;;
timezone:CEST;;;;;;;;
currency:EUR;;;;;;;;
gmtoffset:7200;;;;;;;;
previous_close:10585.7803;;;;;;;;
Timestamp:1475737200;1475767800;;;;;;;
labels:1475737200;1475740800;1475744400;1475748000;1475751600;1475755200;1475758800;1475762400;1475766000
values:Timestamp;close;high;low;open;volume;;;
close:10538.4805;10633.04;;;;;;;
high:10541.5996;10633.96;;;;;;;
low:10537.6797;10632.6797;;;;;;;
open:10538.6504;10633.1602;;;;;;;
volume:0;0;;;;;;;
1475740259;10622.96;10628.8896;10622.96;10628.8896;0;;;
1475740317;10618.75;10621.9902;10618.7402;10621.5195;0;;;
1475740378;10618.3301;10619.7305;10617.5303;10618.7998;0;;;
1475740439;10618.1299;10618.8496;10617.8701;10618.3203;0;;;
1475740499;10618.7197;10619.75;10617.9502;10618;0;;;
1475740558;10617.4004;10618.9004;10615.1797;10618.9004;0;;;
1475740618;10617.9297;10618.4297;10615.4502;10617.4199;0;;;
1475740678;10614.0996;10618.96;10614.0996;10617.79;0;;;
1475740739;10616.2402;10618.2402;10613.3604;10613.8496;0;;;
1475740799;10606.8701;10614.8799;10606.8701;10614.8799;0;;;
1475740859;10605.9404;10608.3701;10603.1699;10606.5098;0;;;
1475740919;10598.04;10606.0898;10598.04;10605.9297;0;;;
1475740979;10600.0898;10603.8799;10598.0303;10598.2598;0;;;
1475741039;10600.6396;10601.8203;10599.8203;10600.6396;0;;;
1475741099;10602.9102;10605.79;10600.5703;10600.5703;0;;;
1475741158;10606.5;10606.6602;10602.71;10602.71;0;;;
1475741219;10606.0498;10607.1104;10606.0498;10606.7197;0;;;
1475741277;10601.5703;10604.7197;10601.5703;10604.3203;0;;;
1475741339;10591.2998;10601.4102;10587.7998;10601.4102;0;;;
1475741397;10593.9697;10593.9697;10588.7803;10591.2197;0;;;
1475741459;10593.1201;10595.2598;10592.7598;10594.0195;0;;;
1475741519;10582.9502;10593.7803;10579.6396;10593.2197;0;;;
1475741579;10583.2803;10584.4199;10582.7598;10583.0898;0;;;
1475741639;10580.75;10585.79;10580.75;10582.9004;0;;;
1475741699;10580.1602;10581.3701;10578.2197;10580.7598;0;;;
1475741756;10581.3496;10581.3496;10580.1299;10580.7695;0;;;
1475741819;10582.2695;10582.6504;10581.3203;10581.3203;0;;;
1475741879;10582.7598;10582.9805;10580.5898;10582.5498;0;;;
1475741938;10588.9199;10588.9199;10583.0303;10583.0303;0;;;
1475741997;10590.1201;10590.7695;10588.0801;10588.8203;0;;;
1475742059;10589.3203;10590.6602;10589.21;10590.0898;0;;;
1475742117;10590.25;10590.3604;10589.21;10589.21;0;;;
1475742179;10596.9102;10597.3701;10590.3701;10590.79;0;;;
1475742239;10599.5996;10599.6699;10596.3203;10597;0;;;
1475742299;10597.6396;10599.96;10596.9102;10599.9102;0;;;
1475742359;10594.1504;10597.3604;10594.1504;10597.3604;0;;;
1475742418;10595.7305;10595.96;10594.1104;10594.1104;0;;;
1475742475;10594.2305;10595.71;10592.8701;10595.71;0;;;
1475742539;10594.5801;10595.4902;10593.75;10594.25;0;;;
1475742599;10592.4102;10595.5996;10592.3701;10594.7002;0;;;
1475742659;10595.0898;10595.46;10592.71;10592.71;0;;;
1475742719;10596.3701;10597.2305;10594.96;10595.04;0;;;
1475742778;10595.0898;10596.3799;10594.7998;10596.3799;0;;;
1475742839;10592.3496;10595.5801;10591.5;10594.9697;0;;;
1475742899;10594;10594.0195;10592.25;10592.2695;0;;;
1475742958;10592.2803;10594.2803;10591.9199;10594.0303;0;;;
1475743015;10595.0596;10595.3604;10592.2197;10592.2402;0;;;
1475743078;10599.1602;10599.2402;10594.8896;10594.8896;0;;;
1475743138;10600.1602;10600.7998;10598.6201;10598.6201;0;;;
1475743199;10598.75;10601.3203;10598.3301;10600.04;0;;;
1475743258;10598.7197;10599.1201;10597.6504;10598.71;0;;;
1475743318;10599.2998;10599.2998;10597.21;10598.21;0;;;
1475743378;10596.8896;10599.4502;10596.0996;10599.4199;0;;;
1475743439;10597.9502;10598.3203;10596.3799;10596.9199;0;;;
1475743499;10596.7998;10597.46;10596.6396;10597.46;0;;;
1475743559;10594.3604;10597.4697;10593.6396;10596.6904;0;;;
1475743617;10587.3604;10596.3799;10587.3604;10594.2197;0;;;
1475743678;10588.9297;10590.46;10586.3604;10586.3604;0;;;
1475743738;10588.1904;10589.4297;10587.4697;10588.9404;0;;;
1475743799;10588.8096;10589.3604;10586.9004;10588.1396;0;;;
1475743858;10591.6904;10592.3701;10588.8301;10588.8301;0;;;
1475743915;10592.21;10592.6201;10591.6904;10591.7695;0;;;
1475743979;10596.7402;10596.7402;10592.0703;10592.0703;0;;;
1475744039;10596.3799;10597.0498;10596.2305;10596.6602;0;;;
1475744099;10598.1104;10598.3096;10596.3096;10596.3096;0;;;
1475744159;10596.3096;10598.2998;10596.2002;10598.04;0;;;
1475744217;10591.8604;10596.4697;10591.2598;10596.3896;0;;;
1475744279;10593.3896;10593.75;10591.2305;10591.8301;0;;;
1475744338;10595.3301;10595.3496;10593.25;10593.54;0;;;
1475744399;10598.5098;10598.5098;10595.3799;10595.3799;0;;;
1475744457;10601.8398;10601.8398;10597.2598;10597.2598;0;;;
1475744519;10600.3398;10602.1201;10599.8203;10602.0098;0;;;
1475744576;10600.1797;10600.9102;10599.96;10600.4502;0;;;
1475744638;10599.4004;10600.4297;10599.1201;10600.1602;0;;;
1475744696;10599.7197;10599.7197;10598.79;10599.5098;0;;;
1475744758;10595.5195;10599.7598;10595.4297;10599.7598;0;;;
1475744819;10592.6699;10595.79;10592.3701;10595.5596;0;;;
1475744875;10592.5195;10592.7305;10591.4404;10592.5596;0;;;
1475744935;10594.4102;10594.4199;10592.1104;10592.5898;0;;;
1475744999;10600.1699;10600.6104;10594.9902;10594.9902;0;;;
1475745059;10596.1201;10600.1504;10596.0498;10600.1504;0;;;
1475745119;10599.0195;10599.0195;10595.6904;10596;0;;;
1475745179;10600.3799;10601.2402;10599.1201;10599.1299;0;;;
1475745239;10599.79;10600.0898;10599.3701;10599.9697;0;;;
1475745297;10600.4297;10601.9004;10599.8896;10599.8896;0;;;
1475745359;10598.3398;10600.5703;10597.4199;10600.5703;0;;;
1475745417;10596.3096;10598.4697;10596.2803;10598.4102;0;;;
1475745474;10596.6299;10597.8896;10596.3398;10596.3398;0;;;
1475745539;10595.7305;10596.46;10594.5703;10596.3203;0;;;
1475745598;10598.6699;10598.71;10595.71;10595.71;0;;;
1475745659;10597.2598;10598.8096;10597.2598;10598.6104;0;;;
1475745718;10592.7998;10597.4297;10592.7998;10597.3096;0;;;
1475745779;10590.4004;10593.0703;10590.3701;10593.0703;0;;;
1475745839;10584.4902;10589.9102;10583.1699;10589.9102;0;;;
1475745898;10584.8096;10587.1396;10584.0801;10584.0801;0;;;
1475745956;10582.79;10585.2402;10582.4297;10584.5898;0;;;
1475746019;10585.0098;10585.0098;10582.0996;10582.7402;0;;;
1475746079;10582.0303;10585.1104;10582.0303;10585.0996;0;;;
1475746139;10581.46;10582.0195;10579.1396;10582;0;;;
1475746199;10571.1396;10581.4697;10571.1396;10581.4697;0;;;
1475746259;10557.5898;10571.21;10557.5898;10571.21;0;;;
1475746319;10562.96;10563.1797;10557.4102;10557.4297;0;;;
1475746379;10562.21;10564.5596;10562.1201;10563.0498;0;;;
1475746439;10565.6299;10565.9697;10561.1396;10561.3496;0;;;
1475746498;10565.4404;10565.8203;10562.1797;10565.8203;0;;;
1475746559;10567.8398;10571.2998;10566.0703;10566.0703;0;;;
1475746615;10569.3203;10569.9805;10567.9404;10568.3203;0;;;
1475746677;10571.3799;10571.3799;10568.3604;10569.0996;0;;;
1475746739;10569.3398;10571.5996;10567.3096;10571.4004;0;;;
1475746799;10561.6396;10569.9404;10561.21;10569.9404;0;;;
1475746858;10562.5801;10566.8096;10561.7803;10561.7803;0;;;
1475746919;10554.6797;10562.5;10550.46;10562.5;0;;;
1475746979;10560.2002;10560.2002;10554.54;10554.75;0;;;
1475747038;10559.9902;10560.9297;10559.4102;10560.3096;0;;;
1475747095;10560.5195;10562.25;10560.1904;10561.3799;0;;;
1475747159;10554.4502;10560.4404;10554.2197;10560.4404;0;;;
1475747219;10550.8096;10554.2002;10544.4805;10554.2002;0;;;
1475747279;10549.8096;10550.7002;10548.9805;10550.7002;0;;;
1475747338;10546.6104;10551.4199;10546.6104;10551.4199;0;;;
1475747399;10548.7402;10548.7402;10546.3896;10546.3896;0;;;
1475747458;10553.0098;10554.8604;10548.8398;10548.8398;0;;;
1475747519;10554.9502;10554.9502;10551.7803;10552.9004;0;;;
1475747578;10553.8701;10556.46;10553.6396;10554.9297;0;;;
1475747639;10553.2197;10553.2998;10552.6504;10552.9697;0;;;
1475747695;10551.8203;10553.8604;10551.8203;10553.2998;0;;;
1475747758;10548.9502;10552.5996;10548.9502;10551.8799;0;;;
1475747819;10552.46;10552.7803;10548.2998;10548.3301;0;;;
1475747879;10549.0498;10552.5098;10549.0498;10552.3301;0;;;
1475747938;10547.2598;10549.5195;10546.9404;10548.7002;0;;;
1475747997;10545.5703;10547.9805;10543.3896;10547.1797;0;;;
1475748059;10542.1699;10545.7305;10541.3896;10545.6602;0;;;
1475748119;10543.1299;10543.6699;10541.2803;10541.2803;0;;;
1475748179;10545.3496;10545.4502;10542.5801;10543.1201;0;;;
1475748239;10548.0801;10548.1104;10544.8301;10545.0703;0;;;
1475748299;10552.4102;10553.0996;10547.6699;10547.9697;0;;;
1475748357;10555.4102;10555.9199;10552.7197;10552.7197;0;;;
1475748416;10556.25;10556.3701;10555.79;10555.8896;0;;;
1475748479;10553.5703;10557.54;10553.5703;10557.0596;0;;;
1475748539;10551.2803;10553.5996;10551.2402;10553.5996;0;;;
1475748598;10549.4902;10551.3203;10548.9404;10550.6797;0;;;
1475748659;10550.1201;10552.2998;10549.6904;10549.6904;0;;;
1475748719;10552.2002;10552.4102;10549.8896;10550.04;0;;;
1475748776;10552.7305;10553.21;10552.0498;10552.4199;0;;;
1475748836;10552.9697;10553.8496;10552.7002;10552.8096;0;;;
1475748891;10552.4102;10553.3701;10552.3301;10553.2305;0;;;
1475748958;10551.0596;10552.7305;10550.9902;10552.4297;0;;;
1475749019;10550.3203;10551.1201;10549.7002;10551.0703;0;;;
1475749078;10543.8496;10550.0996;10543.7598;10550.0996;0;;;
1475749139;10546.04;10546.04;10541.9004;10543.7803;0;;;
1475749198;10543.2305;10546.1504;10542.8604;10546.1504;0;;;
1475749259;10538.4805;10543.29;10537.6797;10543.1299;0;;;
1475749317;10541.5996;10541.5996;10538.6504;10538.6504;0;;;
1475749379;10545.3496;10545.3496;10541.4502;10541.4502;0;;;
1475749438;10543.3398;10545.4404;10542.8301;10545.4404;0;;;
1475749498;10541.8701;10543.6602;10541.2402;10543.3496;0;;;
1475749559;10543.3096;10543.4297;10541.29;10542.0801;0;;;
1475749619;10547.1104;10547.5303;10543.7305;10543.8896;0;;;
1475749679;10546.21;10548.1504;10546.0996;10547.5;0;;;
1475749739;10548.0195;10548.6904;10546.2402;10546.2402;0;;;
1475749797;10547.2002;10547.9004;10546.4805;10547.8896;0;;;
1475749859;10543.79;10547.6299;10543.75;10547.1602;0;;;
1475749917;10545.6104;10545.6299;10541.3398;10543.9805;0;;;
1475749979;10546.9404;10547.75;10545.4004;10545.6504;0;;;
1475750037;10547.2803;10547.5703;10546.8398;10546.9199;0;;;
1475750098;10549.3701;10549.8203;10546.7803;10547.25;0;;;
1475750159;10549.8604;10551.1396;10549.8604;10550.1602;0;;;
1475750215;10551.5898;10551.6299;10548.2998;10549.6396;0;;;
1475750277;10551.2803;10554.29;10551.2803;10551.96;0;;;
1475750336;10552.3604;10552.5596;10551.1201;10551.3096;0;;;
1475750392;10556.0703;10556.0703;10552.8496;10552.8496;0;;;
1475750459;10559.1699;10559.1797;10556.0996;10556.0996;0;;;
1475750517;10562.1699;10562.4902;10559.7002;10559.7002;0;;;
1475750579;10561.4404;10563.0801;10560.3604;10562.0801;0;;;
1475750639;10564.21;10564.21;10561.5195;10561.5703;0;;;
1475750699;10564.5195;10564.5195;10563.5303;10564.3096;0;;;
1475750759;10562.2695;10564.5703;10562.2695;10564.5703;0;;;
1475750817;10559.9697;10561.4199;10559.75;10561.4199;0;;;
1475750879;10560.21;10560.9697;10559.4004;10560.04;0;;;
1475750938;10559.7695;10561.3301;10559.7695;10560.1201;0;;;
1475750999;10557.7402;10559.9297;10557.6396;10559.8799;0;;;
1475751058;10556.1396;10557.8398;10555.2002;10557.8398;0;;;
1475751119;10559.4004;10559.5801;10556.6699;10556.6699;0;;;
1475751176;10558.04;10559.6504;10558.04;10559.3096;0;;;
1475751238;10557.0596;10558.7998;10557;10558.2803;0;;;
1475751298;10555.2197;10558.4102;10555.1699;10557.0898;0;;;
1475751358;10555.0996;10556.3496;10554.5801;10555.0801;0;;;
1475751419;10556.0098;10556.2002;10555.2002;10555.2002;0;;;
1475751472;10555.9404;10556.3301;10555.6201;10555.9805;0;;;
1475751539;10554.6396;10555.7803;10554.1504;10555.7695;0;;;
1475751599;10555.9004;10555.9805;10553.5098;10554.4697;0;;;
1475751600;10555.8896;10555.8896;10555.8896;10555.8896;0;;;
1475751779;10555.2002;10555.9004;10554.3799;10555.1104;0;;;
1475751838;10555.3301;10557.2998;10555.2803;10555.4199;0;;;
1475751898;10552.2305;10555.8701;10552.2305;10555.3203;0;;;
1475751959;10549.0801;10552.0996;10548;10552.0996;0;;;
1475752019;10547.6797;10549.1299;10546.6201;10549.1299;0;;;
1475752079;10547.5;10548;10547.04;10547.5898;0;;;
1475752139;10548.6797;10549.1201;10546.0098;10547.3799;0;;;
1475752198;10546.9102;10548.8604;10546.9102;10548.8604;0;;;
1475752259;10548.2402;10548.3701;10546.2695;10547.0098;0;;;
1475752316;10547.6699;10548.3496;10547.0195;10548.3496;0;;;
1475752379;10546.4004;10547.7695;10545.3203;10547.6396;0;;;
1475752438;10545.96;10547.1104;10545.2598;10546.5;0;;;
1475752499;10546.1504;10546.2197;10545.7598;10546.04;0;;;
1475752558;10543.7402;10546.9502;10543.46;10546.0596;0;;;
1475752617;10546.54;10546.54;10543.7197;10543.7197;0;;;
1475752679;10547.3896;10547.3896;10546.29;10546.4199;0;;;
1475752739;10550.3301;10550.3301;10547.21;10547.4404;0;;;
1475752796;10551.3301;10551.8701;10550.5498;10550.5498;0;;;
1475752859;10553.4502;10553.6797;10550.9697;10551.29;0;;;
1475752919;10554.5303;10554.5596;10553.3301;10553.4805;0;;;
1475752979;10551.4404;10554.75;10551.4404;10554.75;0;;;
1475753034;10552.6299;10552.6299;10550.1699;10551.54;0;;;
1475753097;10554.1504;10554.1504;10551.8896;10552.8496;0;;;
1475753159;10554.3604;10555.1699;10553.8701;10555.0801;0;;;
1475753217;10554.4297;10554.8604;10554.4004;10554.4004;0;;;
1475753279;10555.4404;10555.4404;10553.96;10554.21;0;;;
1475753339;10555.0596;10555.7998;10555.0596;10555.4805;0;;;
1475753398;10554.3799;10556.2598;10554.2803;10555.1104;0;;;
1475753459;10556.2598;10556.5098;10554.2402;10554.8799;0;;;
1475753518;10557.7197;10557.9502;10555.9697;10556.2803;0;;;
1475753578;10558.1201;10558.8301;10557.7402;10557.7402;0;;;
1475753637;10560.5801;10560.5801;10558.0596;10558.0596;0;;;
1475753698;10565.3604;10565.8203;10560.6299;10560.6699;0;;;
1475753758;10569.7998;10569.7998;10565.1602;10565.1602;0;;;
1475753819;10575.0703;10575.1201;10568.8096;10569.79;0;;;
1475753879;10579.5;10581.7197;10575.0098;10575.0098;0;;;
1475753939;10580.96;10581.0303;10579.4902;10579.4902;0;;;
1475753998;10581.9502;10582.7002;10581.3896;10581.3896;0;;;
1475754057;10578.4297;10582.0498;10578.4297;10581.9404;0;;;
1475754117;10579.0195;10579.5898;10578.2598;10578.5195;0;;;
1475754178;10578.4805;10579.3604;10578.0098;10578.71;0;;;
1475754239;10576.8398;10578.7402;10576.8398;10578.1201;0;;;
1475754296;10573.1904;10576.9297;10573.1904;10576.8604;0;;;
1475754358;10569.3604;10573.1504;10569.3496;10573.0898;0;;;
1475754417;10571.9805;10572.5195;10569.2598;10569.2598;0;;;
1475754476;10573.7803;10574.3096;10572.0596;10572.0596;0;;;
1475754539;10567.71;10573.7305;10567.71;10573.7305;0;;;
1475754598;10569.4102;10569.8701;10567.7695;10567.7998;0;;;
1475754658;10568.9697;10569.5703;10568.9697;10569.4297;0;;;
1475754719;10570.4502;10570.8896;10568.2998;10568.8496;0;;;
1475754774;10570.3604;10571.25;10569.96;10570.6504;0;;;
1475754839;10568.79;10570.3604;10568.4102;10570.1602;0;;;
1475754899;10568.8203;10569.4902;10568.7305;10568.8398;0;;;
1475754959;10570.1904;10570.4502;10568.9297;10568.9297;0;;;
1475755018;10572.5596;10573.29;10570.04;10570.21;0;;;
1475755078;10573.5303;10573.6504;10572.0498;10572.5801;0;;;
1475755139;10573.25;10574.3096;10572.5996;10574.1299;0;;;
1475755199;10573.1504;10574.21;10573.0303;10573.2598;0;;;
1475755259;10569.5303;10574.3701;10569.5303;10573.0303;0;;;
1475755319;10567.4502;10569.4404;10567.1699;10569.4404;0;;;
1475755379;10568.8096;10569.9902;10566.8604;10567.1201;0;;;
1475755439;10566.8301;10568.7305;10566.7998;10568.7305;0;;;
1475755499;10562.8398;10565.6104;10562.6396;10565.6104;0;;;
1475755558;10564.9902;10565.1699;10562.4004;10562.8701;0;;;
1475755619;10567.3896;10567.4404;10564.9102;10565.0498;0;;;
1475755679;10568.0898;10568.0996;10567.3701;10567.4004;0;;;
1475755736;10568.4902;10568.4902;10567.8799;10568.1104;0;;;
1475755798;10564.1201;10568.3203;10564.0195;10568.2598;0;;;
1475755859;10563.5498;10564.4902;10563.5498;10563.9404;0;;;
1475755918;10563.3701;10563.9199;10563.0596;10563.4297;0;;;
1475755977;10560.6797;10563.4297;10560.6201;10563.3604;0;;;
1475756039;10557.6904;10560.7598;10557.6797;10560.7598;0;;;
1475756099;10557.8203;10558.4297;10557.5801;10557.79;0;;;
1475756159;10558.0498;10558.2998;10556.5996;10558.0195;0;;;
1475756219;10559.8301;10559.8301;10555.3203;10557.96;0;;;
1475756277;10557.3896;10559.9902;10557.1797;10559.8203;0;;;
1475756339;10557.2305;10557.7598;10556.8604;10557.4502;0;;;
1475756395;10556.7197;10557.25;10556.4502;10557.25;0;;;
1475756459;10551.2598;10556.7695;10551.2598;10556.7695;0;;;
1475756519;10552.5801;10552.6699;10550.1904;10550.1904;0;;;
1475756579;10554.5098;10555.5801;10552.6504;10552.6504;0;;;
1475756639;10552.9805;10554.5596;10552.6602;10554.5596;0;;;
1475756699;10554.6396;10554.6396;10552.4805;10553.0303;0;;;
1475756759;10556.6699;10558.9199;10554.5498;10554.71;0;;;
1475756813;10556.7598;10557.21;10555.29;10556.1699;0;;;
1475756878;10556.6201;10556.8301;10556.4502;10556.6602;0;;;
1475756937;10556.8896;10557.2305;10556.6904;10556.7002;0;;;
1475756999;10554.0498;10557.0801;10553.2598;10557.0801;0;;;
1475757059;10559.0898;10560.1699;10553.6299;10553.6299;0;;;
1475757119;10556.1299;10558.7803;10556.1299;10558.7803;0;;;
1475757177;10560.0098;10560.8604;10555.9697;10556.0801;0;;;
1475757239;10562.3301;10562.5898;10560.3203;10560.3203;0;;;
1475757299;10563.0898;10563.0898;10561.75;10562.1396;0;;;
1475757359;10563.1299;10564.7695;10563.1201;10563.46;0;;;
1475757419;10562.29;10563.0996;10562;10563.0996;0;;;
1475757479;10561.3301;10562.0596;10560.1201;10562.0596;0;;;
1475757537;10564.0596;10565.9004;10561.75;10561.75;0;;;
1475757599;10561.7197;10564.1797;10561.5303;10564.1104;0;;;
1475757659;10558.4004;10561.8203;10557.71;10561.8203;0;;;
1475757714;10558.5596;10558.6396;10557.9004;10558.4297;0;;;
1475757779;10559.2402;10559.2803;10557.6104;10558.6699;0;;;
1475757839;10570.5;10571.3701;10559.2695;10559.2695;0;;;
1475757899;10569.6299;10570.3799;10569.5098;10570.3799;0;;;
1475757957;10570.6904;10570.8799;10569.1904;10569.3799;0;;;
1475758018;10573.3203;10573.9102;10570.9697;10570.9697;0;;;
1475758076;10573.3398;10574.2695;10573.0703;10573.4697;0;;;
1475758138;10573.1904;10573.7998;10572.8096;10573.5703;0;;;
1475758199;10578.4805;10578.8701;10573.1797;10573.1797;0;;;
1475758258;10584.0801;10584.6504;10578.5303;10578.5303;0;;;
1475758319;10585.0898;10585.0898;10583.79;10584.1904;0;;;
1475758377;10584.6299;10585.1797;10584.3799;10584.9902;0;;;
1475758439;10583.8301;10584.6904;10583.8096;10584.54;0;;;
1475758497;10583.21;10584.1201;10583.0098;10584;0;;;
1475758557;10586.0098;10586.0098;10583.3398;10583.3398;0;;;
1475758616;10584.8301;10586.0195;10584.5703;10586.0195;0;;;
1475758679;10584.3799;10585.3203;10584.0703;10584.9102;0;;;
1475758735;10584.8896;10585.2305;10583.6904;10584.8701;0;;;
1475758799;10587.0596;10587.1797;10584.8701;10584.9199;0;;;
1475758858;10586.79;10588;10586;10587.2598;0;;;
1475758919;10586.4102;10587.6699;10586.3496;10586.7002;0;;;
1475758979;10583.6797;10587.1797;10583.6797;10586.3496;0;;;
1475759038;10582.29;10582.9199;10581.4404;10581.4805;0;;;
1475759099;10574.04;10581.8701;10574.04;10581.8701;0;;;
1475759159;10571.96;10573.6699;10570.7197;10573.6699;0;;;
1475759218;10574.9004;10574.9199;10571.2402;10571.9297;0;;;
1475759278;10574.3301;10576.54;10574.1797;10575.2197;0;;;
1475759339;10571.9297;10574.6504;10571.7305;10574.2197;0;;;
1475759399;10572.1104;10573.1299;10571.7695;10571.7695;0;;;
1475759459;10574.4502;10574.9004;10572;10572;0;;;
1475759519;10575.4199;10576.1396;10574.3799;10574.3799;0;;;
1475759579;10574.04;10576.4297;10573.6699;10575.3203;0;;;
1475759638;10573.9199;10574.8301;10573.25;10573.9297;0;;;
1475759699;10574.1699;10574.21;10572.8096;10574.0596;0;;;
1475759752;10577.1299;10577.46;10574.21;10574.21;0;;;
1475759781;10579.4502;10580.6201;10577.3301;10577.3701;0;;;
1475759999;10582.0898;10585.4102;10581.9502;10585.4102;0;;;
1475760059;10580.7598;10582.5;10580.7598;10582.3896;0;;;
1475760119;10575.2305;10580.4902;10575.2002;10580.4902;0;;;
1475760179;10572.1104;10575.3301;10572.0195;10575.3301;0;;;
1475760239;10572.54;10573.1104;10572.0596;10572.3301;0;;;
1475760299;10574.9404;10575.0303;10572.46;10572.46;0;;;
1475760357;10576.7803;10577.1699;10574.21;10575.96;0;;;
1475760417;10574.96;10576.9902;10574.71;10576.75;0;;;
1475760477;10572.3301;10574.6602;10572.2998;10574.4902;0;;;
1475760539;10575.2402;10575.2402;10572;10572.29;0;;;
1475760598;10575.2998;10576.0498;10574.9102;10575.2695;0;;;
1475760650;10580.4404;10580.4404;10575.3604;10575.3604;0;;;
1475760719;10575.8398;10581.7402;10575.8398;10581.7402;0;;;
1475760778;10570.75;10574.9902;10570.75;10574.9902;0;;;
1475760839;10573.5;10574.0303;10570.5703;10570.6396;0;;;
1475760899;10567.1299;10574.6602;10567.0596;10573.7002;0;;;
1475760959;10566.46;10568.0703;10564.29;10566.7803;0;;;
1475761019;10563.4902;10567.4404;10562.3799;10566.6201;0;;;
1475761076;10567.4697;10568.5303;10563.0098;10563.9004;0;;;
1475761137;10571.9004;10572.1201;10567.25;10567.4199;0;;;
1475761198;10573.4199;10573.6104;10570.0996;10571.8799;0;;;
1475761259;10567.8398;10573.2197;10565.9697;10573.2197;0;;;
1475761319;10567.2002;10570.4102;10566.9297;10567.9902;0;;;
1475761379;10571;10571.4805;10566.5898;10567.3896;0;;;
1475761439;10571.5996;10573.2002;10570.9404;10570.9902;0;;;
1475761499;10574.8203;10575.0498;10569.9805;10570.21;0;;;
1475761557;10575.8896;10576.6396;10574.8496;10574.8496;0;;;
1475761619;10573.8398;10575.71;10572.3096;10575.71;0;;;
1475761679;10572.5303;10575.7695;10572.5303;10574.1201;0;;;
1475761739;10578.9297;10579.2803;10571.8203;10572.25;0;;;
1475761799;10577.6699;10579.4502;10577.6699;10578.9502;0;;;
1475761858;10574.75;10576.8398;10574.2803;10576.8398;0;;;
1475761919;10577.2305;10577.7695;10573.4004;10574.4697;0;;;
1475761978;10581.3203;10581.9502;10577.1201;10577.1201;0;;;
1475762039;10580.4297;10581.7305;10580.4297;10581.4404;0;;;
